exactPrice,carpetArea,bedrooms,bathrooms,balconies,totalFlrNum,luxury_score,city,propertyType,furnishing,facing,price_per_sqft
23500000,1040,2,2,2,45,0,Mumbai,Multistorey Apartment,Unfurnished,West,22596.153846153848
30000000,900,2,2,1,20,0,Mumbai,Multistorey Apartment,Semi-Furnished,Unknown,33333.333333333336
10100000,450,1,2,9,6,0,Mumbai,Builder Floor Apartment,Unfurnished,North - East,22444.444444444445
4950000,810,2,2,3,7,0,Mumbai,Multistorey Apartment,Semi-Furnished,East,6111.111111111111
13000000,434,1,1,1,8,0,Mumbai,Multistorey Apartment,Semi-Furnished,East,29953.917050691245
109900000,2390,4,5,2,35,16,Mumbai,Multistorey Apartment,Furnished,East,45983.26359832636
22000000,440,1,2,9,23,0,Mumbai,Multistorey Apartment,Semi-Furnished,East,50000.0
45000000,1125,3,3,2,20,8,Mumbai,Multistorey Apartment,Furnished,North - East,40000.0
4305000,861,2,2,2,14,11,Jaipur,Multistorey Apartment,Unfurnished,North - East,5000.0
32200000,1100,3,2,9,12,0,Mumbai,Multistorey Apartment,Unfurnished,East,29272.727272727272
8500000,1500,3,3,4,9,11,Jaipur,Multistorey Apartment,Semi-Furnished,North,5666.666666666667
23751000,750,2,2,9,7,0,Mumbai,Multistorey Apartment,Unfurnished,East,31668.0
6500000,1500,4,3,2,2,0,Jaipur,Residential House,Semi-Furnished,Unknown,4333.333333333333
43000000,735,2,2,1,10,0,Mumbai,Multistorey Apartment,Furnished,East,58503.401360544216
4664000,631,2,2,2,14,13,Jaipur,Multistorey Apartment,Unfurnished,Unknown,7391.442155309033
7500000,1550,3,3,2,4,0,Jaipur,Multistorey Apartment,Unfurnished,Unknown,4838.709677419355
5800000,900,2,2,4,11,33,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,6444.444444444444
3550000,1000,3,2,2,6,25,Jaipur,Multistorey Apartment,Furnished,Unknown,3550.0
6500000,1200,3,2,2,2,0,Jaipur,Multistorey Apartment,Semi-Furnished,South,5416.666666666667
4300000,1050,3,3,2,5,0,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,4095.2380952380954
6500000,1600,3,3,1,2,0,Jaipur,Villa,Semi-Furnished,East,4062.5
5500000,699,2,2,2,7,25,Jaipur,Multistorey Apartment,Furnished,Unknown,7868.383404864092
30000000,375,3,2,9,1,0,Jaipur,Residential House,Semi-Furnished,West,80000.0
5850000,1251,2,2,2,3,0,Chandigarh,Multistorey Apartment,Unfurnished,North - East,4676.258992805755
6300000,1008,2,2,3,3,0,Jaipur,Multistorey Apartment,Semi-Furnished,South - East,6250.0
8039000,797,2,2,3,13,13,Chandigarh,Multistorey Apartment,Semi-Furnished,East,10086.574654956084
7895000,1350,3,3,3,14,0,Chandigarh,Multistorey Apartment,Semi-Furnished,East,5848.148148148148
9200000,852,3,2,2,13,13,Chandigarh,Multistorey Apartment,Semi-Furnished,North - East,10798.122065727699
15000000,1054,3,2,2,3,0,Chandigarh,Multistorey Apartment,Furnished,Unknown,14231.499051233397
2800000,600,2,2,1,1,0,Bhopal,Villa,Unfurnished,Unknown,4666.666666666667
2500000,550,2,2,3,5,0,Bhopal,Multistorey Apartment,Unfurnished,North,4545.454545454545
3800000,1000,3,3,2,2,0,Bhopal,Residential House,Unfurnished,East,3800.0
6500000,1500,2,2,9,1,0,Bhopal,Residential House,Unfurnished,Unknown,4333.333333333333
4500000,1175,3,3,2,6,0,Bhopal,Multistorey Apartment,Unfurnished,Unknown,3829.7872340425533
3000000,960,2,2,2,4,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,3125.0
2100000,400,1,1,9,2,0,Bhopal,Builder Floor Apartment,Unfurnished,Unknown,5250.0
5900000,1750,3,2,3,7,4,Bhopal,Multistorey Apartment,Furnished,Unknown,3371.4285714285716
1500000,752,2,1,2,7,0,Bhopal,Multistorey Apartment,Unfurnished,Unknown,1994.6808510638298
5200000,1700,3,2,1,1,0,Bhopal,Residential House,Unfurnished,Unknown,3058.823529411765
2000000,550,1,1,1,3,0,Bhopal,Builder Floor Apartment,Unfurnished,East,3636.3636363636365
6000000,1350,4,3,9,1,0,Bhopal,Residential House,Unfurnished,North,4444.444444444444
1200000,800,2,2,1,3,0,Bhopal,Residential House,Furnished,Unknown,1500.0
4500000,1349,3,3,3,6,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,3335.804299481097
18200000,681,2,2,9,17,11,Mumbai,Multistorey Apartment,Semi-Furnished,East,26725.40381791483
3800000,850,3,3,9,3,0,Bhopal,Villa,Semi-Furnished,Unknown,4470.588235294118
8500000,800,9,5,2,2,0,Bhopal,Residential House,Unfurnished,Unknown,10625.0
67500000,1200,3,3,4,12,21,Mumbai,Multistorey Apartment,Furnished,East,56250.0
28500000,720,2,1,1,7,0,Mumbai,Multistorey Apartment,Semi-Furnished,South -West,39583.333333333336
14500000,676,2,2,9,14,0,Mumbai,Multistorey Apartment,Unfurnished,East,21449.704142011833
13000000,420,1,2,9,7,0,Mumbai,Multistorey Apartment,Unfurnished,North,30952.380952380954
8891000,717,3,2,9,32,0,Mumbai,Multistorey Apartment,Unfurnished,East,12400.278940027894
16000000,654,2,2,9,22,0,Mumbai,Multistorey Apartment,Unfurnished,East,24464.831804281344
20000009,604,2,2,9,22,0,Mumbai,Multistorey Apartment,Semi-Furnished,East,33112.59768211921
16100000,593,2,2,9,9,3,Mumbai,Multistorey Apartment,Unfurnished,North,27150.08431703204
80000000,1800,3,4,4,12,0,Mumbai,Multistorey Apartment,Semi-Furnished,North,44444.444444444445
29000000,738,2,2,2,36,13,Mumbai,Multistorey Apartment,Unfurnished,East,39295.39295392954
11500000,450,1,2,9,17,0,Mumbai,Multistorey Apartment,Unfurnished,East,25555.555555555555
9900000,485,2,2,2,22,0,Mumbai,Multistorey Apartment,Unfurnished,North,20412.371134020617
12300000,541,2,2,9,22,26,Mumbai,Multistorey Apartment,Semi-Furnished,East,22735.674676524955
45100000,1130,3,3,1,27,16,Mumbai,Multistorey Apartment,Unfurnished,North,39911.50442477876
9200000,410,1,1,3,24,13,Mumbai,Multistorey Apartment,Unfurnished,East,22439.024390243903
28900000,788,2,2,9,18,25,Mumbai,Multistorey Apartment,Semi-Furnished,East,36675.1269035533
107500000,2270,3,4,3,65,7,Mumbai,Multistorey Apartment,Unfurnished,East,47356.828193832596
31500000,800,2,2,3,15,0,Mumbai,Multistorey Apartment,Unfurnished,East,39375.0
57500000,1000,3,2,9,7,0,Mumbai,Multistorey Apartment,Furnished,East,57500.0
13000000,650,2,2,9,8,0,Mumbai,Multistorey Apartment,Semi-Furnished,West,20000.0
10800000,525,1,1,9,7,0,Mumbai,Multistorey Apartment,Furnished,West,20571.428571428572
25000000,765,3,2,9,16,0,Mumbai,Multistorey Apartment,Unfurnished,West,32679.738562091505
17400000,645,2,2,2,22,10,Mumbai,Multistorey Apartment,Semi-Furnished,North,26976.74418604651
14000000,550,2,2,1,4,4,Mumbai,Multistorey Apartment,Semi-Furnished,South,25454.545454545456
29500000,1106,3,3,9,42,9,Mumbai,Multistorey Apartment,Unfurnished,East,26672.69439421338
11000000,474,1,2,9,20,9,Mumbai,Multistorey Apartment,Semi-Furnished,East,23206.75105485232
66000000,1655,3,4,4,39,10,Mumbai,Multistorey Apartment,Semi-Furnished,East,39879.15407854985
23000000,850,2,2,2,38,0,Mumbai,Multistorey Apartment,Unfurnished,East,27058.823529411766
27000000,763,2,2,9,42,5,Mumbai,Multistorey Apartment,Unfurnished,East,35386.631716906944
10700000,413,1,2,2,11,9,Mumbai,Multistorey Apartment,Semi-Furnished,East,25907.990314769977
53900000,1500,4,4,1,1,30,Mumbai,Multistorey Apartment,Unfurnished,North,35933.333333333336
52500000,1000,3,3,9,10,0,Mumbai,Multistorey Apartment,Semi-Furnished,South -West,52500.0
42000000,838,3,2,1,20,10,Mumbai,Multistorey Apartment,Semi-Furnished,West,50119.331742243434
12000000,617,2,2,9,13,0,Mumbai,Multistorey Apartment,Unfurnished,East,19448.94651539708
28500000,665,2,2,9,16,0,Mumbai,Multistorey Apartment,Unfurnished,West,42857.142857142855
34400000,1105,3,3,1,24,30,Mumbai,Multistorey Apartment,Unfurnished,North - East,31131.221719457015
8650000,1235,3,4,4,13,33,Jaipur,Multistorey Apartment,Semi-Furnished,East,7004.048582995952
3000000,950,2,1,1,5,10,Jaipur,Multistorey Apartment,Unfurnished,East,3157.8947368421054
4600000,1150,3,2,3,5,0,Jaipur,Multistorey Apartment,Semi-Furnished,East,4000.0
2100000,1000,2,2,1,3,0,Jaipur,Builder Floor Apartment,Furnished,East,2100.0
2800000,1000,3,2,1,3,1,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,2800.0
2500000,550,1,1,3,12,24,Jaipur,Multistorey Apartment,Furnished,North - East,4545.454545454545
2975000,952,2,2,2,10,25,Jaipur,Multistorey Apartment,Semi-Furnished,South,3125.0
4000000,800,2,2,1,4,0,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,5000.0
3250000,850,2,2,2,12,13,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,3823.529411764706
9000000,1800,3,3,3,2,0,Jaipur,Villa,Semi-Furnished,North - East,5000.0
12500000,2450,3,4,2,3,1,Jaipur,Multistorey Apartment,Furnished,East,5102.040816326531
9000000,1952,6,5,1,2,0,Jaipur,Villa,Furnished,Unknown,4610.6557377049185
8640000,2295,3,3,2,2,13,Jaipur,Villa,Unfurnished,Unknown,3764.705882352941
4500000,880,2,2,2,1,0,Jaipur,Residential House,Furnished,East,5113.636363636364
6500000,2800,5,4,6,2,0,Jaipur,Residential House,Unfurnished,West,2321.4285714285716
5500000,770,2,2,2,3,0,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,7142.857142857143
3500000,840,2,2,1,9,0,Jaipur,Multistorey Apartment,Unfurnished,East,4166.666666666667
2500000,683,2,2,2,9,11,Jaipur,Multistorey Apartment,Semi-Furnished,East,3660.3221083455346
8600000,1750,4,3,2,5,0,Jaipur,Multistorey Apartment,Furnished,Unknown,4914.285714285715
4000000,1120,2,2,3,5,0,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,3571.4285714285716
3500000,850,2,2,1,2,0,Jaipur,Multistorey Apartment,Semi-Furnished,East,4117.64705882353
5200000,1300,3,3,1,2,0,Jaipur,Villa,Semi-Furnished,East,4000.0
13100000,1630,4,4,2,13,18,Jaipur,Multistorey Apartment,Furnished,North,8036.80981595092
5500000,1400,3,2,2,3,0,Jaipur,Multistorey Apartment,Furnished,East,3928.5714285714284
5200000,980,3,3,2,2,13,Jaipur,Villa,Semi-Furnished,West,5306.122448979592
4000000,1053,3,2,2,4,0,Jaipur,Builder Floor Apartment,Semi-Furnished,West,3798.670465337132
8000000,1300,2,2,1,2,0,Jaipur,Residential House,Unfurnished,South - East,6153.846153846154
4700000,900,2,2,2,3,0,Jaipur,Multistorey Apartment,Furnished,North,5222.222222222223
3400000,1151,2,2,1,8,13,Jaipur,Multistorey Apartment,Semi-Furnished,East,2953.953084274544
9,2125,4,4,2,3,0,Chandigarh,Residential House,Furnished,Unknown,0.0042352941176470585
9,600,3,1,9,9,0,Chandigarh,Residential House,Semi-Furnished,Unknown,0.015
4500000,1200,3,2,3,6,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,3750.0
4800000,1620,3,2,1,2,0,Bhopal,Residential House,Unfurnished,West,2962.962962962963
7500000,1092,6,3,1,2,0,Bhopal,Residential House,Unfurnished,Unknown,6868.131868131868
4000000,1200,2,2,1,5,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,3333.3333333333335
5000000,2000,3,4,3,2,0,Bhopal,Villa,Semi-Furnished,North - East,2500.0
3300000,840,3,2,9,1,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,3928.5714285714284
6200000,940,3,2,1,2,0,Bhopal,Residential House,Semi-Furnished,Unknown,6595.744680851064
8500000,2500,7,7,3,3,0,Bhopal,Residential House,Unfurnished,North - West,3400.0
18000000,650,2,1,1,1,0,Bhopal,Residential House,Semi-Furnished,West,27692.30769230769
2800000,510,2,2,1,2,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,5490.196078431372
2700000,690,2,2,9,4,0,Bhopal,Multistorey Apartment,Unfurnished,East,3913.0434782608695
4200000,1180,3,3,1,6,0,Bhopal,Multistorey Apartment,Semi-Furnished,East,3559.322033898305
6000000,1000,2,2,1,1,0,Bhopal,Residential House,Furnished,Unknown,6000.0
2100000,686,2,2,1,3,0,Bhopal,Multistorey Apartment,Unfurnished,West,3061.2244897959185
17500000,575,2,2,9,9,0,Mumbai,Multistorey Apartment,Unfurnished,East,30434.782608695652
11000000,480,1,2,2,7,0,Mumbai,Multistorey Apartment,Semi-Furnished,West,22916.666666666668
60000000,1000,3,3,1,18,0,Mumbai,Multistorey Apartment,Furnished,East,60000.0
30000000,1200,3,3,9,11,0,Mumbai,Multistorey Apartment,Unfurnished,East,25000.0
60000000,1630,4,4,1,17,0,Mumbai,Multistorey Apartment,Semi-Furnished,East,36809.815950920245
62500000,1893,4,4,1,47,0,Mumbai,Multistorey Apartment,Unfurnished,East,33016.37612255679
82500000,1092,2,2,3,5,0,Mumbai,Multistorey Apartment,Semi-Furnished,West,75549.45054945054
15000000,380,1,1,9,17,10,Mumbai,Multistorey Apartment,Unfurnished,North - West,39473.68421052631
18500000,685,2,2,9,9,4,Mumbai,Multistorey Apartment,Unfurnished,East,27007.299270072992
25100000,785,2,3,2,13,0,Mumbai,Multistorey Apartment,Unfurnished,North,31974.52229299363
28000000,955,2,2,3,42,17,Mumbai,Multistorey Apartment,Unfurnished,East,29319.37172774869
50000000,1120,3,3,3,48,20,Mumbai,Multistorey Apartment,Unfurnished,West,44642.857142857145
15000000,511,1,1,2,43,22,Mumbai,Multistorey Apartment,Unfurnished,North - East,29354.207436399218
18000000,930,2,2,1,16,13,Mumbai,Multistorey Apartment,Unfurnished,East,19354.83870967742
11800000,650,2,3,4,14,20,Mumbai,Multistorey Apartment,Unfurnished,South,18153.846153846152
12550000,540,2,1,9,7,0,Mumbai,Multistorey Apartment,Unfurnished,East,23240.74074074074
32000000,777,2,2,1,36,20,Mumbai,Multistorey Apartment,Unfurnished,North - East,41184.04118404118
32500000,1100,3,2,9,7,0,Mumbai,Multistorey Apartment,Semi-Furnished,South -West,29545.454545454544
70000000,2000,3,3,9,7,0,Mumbai,Multistorey Apartment,Furnished,East,35000.0
18000000,550,2,2,9,23,13,Mumbai,Multistorey Apartment,Furnished,East,32727.272727272728
60000000,1590,4,4,9,14,8,Mumbai,Multistorey Apartment,Furnished,East,37735.84905660377
7700000,480,1,2,2,31,0,Mumbai,Multistorey Apartment,Unfurnished,North - East,16041.666666666666
14500000,465,1,2,1,20,17,Mumbai,Multistorey Apartment,Furnished,West,31182.795698924732
97500000,1320,2,2,3,5,0,Mumbai,Multistorey Apartment,Furnished,East,73863.63636363637
68900000,1420,3,3,1,24,0,Mumbai,Multistorey Apartment,Furnished,East,48521.126760563384
52500000,1100,3,3,1,18,55,Mumbai,Multistorey Apartment,Unfurnished,East,47727.27272727273
2350000,967,2,2,2,4,22,Jaipur,Multistorey Apartment,Unfurnished,North,2430.1964839710445
2100000,320,1,1,9,2,0,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,6562.5
8500000,2000,3,3,2,2,0,Jaipur,Villa,Semi-Furnished,North,4250.0
4500000,950,3,3,2,3,0,Jaipur,Multistorey Apartment,Furnished,Unknown,4736.8421052631575
7500000,2000,4,3,2,5,0,Jaipur,Multistorey Apartment,Furnished,West,3750.0
7500000,900,5,4,2,3,0,Jaipur,Residential House,Semi-Furnished,North - West,8333.333333333334
4000000,850,2,1,1,1,0,Jaipur,Residential House,Unfurnished,Unknown,4705.882352941177
6000000,1262,2,2,4,9,18,Jaipur,Multistorey Apartment,Unfurnished,East,4754.358161648178
5000000,1300,3,3,2,2,0,Jaipur,Multistorey Apartment,Semi-Furnished,East,3846.153846153846
3500000,950,2,2,2,5,6,Jaipur,Multistorey Apartment,Semi-Furnished,West,3684.2105263157896
5000000,900,3,2,2,2,0,Jaipur,Residential House,Unfurnished,West,5555.555555555556
2400000,540,2,2,1,13,6,Jaipur,Multistorey Apartment,Semi-Furnished,East,4444.444444444444
6000000,1200,2,2,2,3,0,Jaipur,Multistorey Apartment,Semi-Furnished,South,5000.0
3550000,1100,3,2,2,6,22,Jaipur,Multistorey Apartment,Furnished,West,3227.2727272727275
4500000,658,2,2,3,10,26,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,6838.905775075988
9,500,7,4,9,9,0,Chandigarh,Residential House,Furnished,Unknown,0.018
9,950,2,2,9,9,0,Chandigarh,Builder Floor Apartment,Unfurnished,Unknown,0.009473684210526316
9,500,5,5,9,9,0,Chandigarh,Residential House,Furnished,Unknown,0.018
4000000,750,3,2,1,2,0,Bhopal,Residential House,Unfurnished,East,5333.333333333333
3200000,780,2,2,1,6,18,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,4102.5641025641025
1500000,650,2,2,1,4,0,Bhopal,Multistorey Apartment,Unfurnished,North,2307.6923076923076
31500000,9000,6,5,6,2,0,Bhopal,Villa,Semi-Furnished,North - East,3500.0
2600000,1160,2,2,1,6,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,2241.3793103448274
12000000,1500,6,5,2,3,0,Bhopal,Residential House,Unfurnished,East,8000.0
4400000,1200,3,2,2,2,0,Bhopal,Residential House,Semi-Furnished,North,3666.6666666666665
22000000,3300,1,1,1,1,0,Bhopal,Residential House,Unfurnished,Unknown,6666.666666666667
8000000,1700,3,2,1,2,0,Bhopal,Residential House,Semi-Furnished,North - East,4705.882352941177
11000000,1650,3,4,3,5,0,Bhopal,Multistorey Apartment,Unfurnished,East,6666.666666666667
4600000,1400,2,3,2,2,0,Bhopal,Residential House,Semi-Furnished,East,3285.714285714286
10400000,385,1,2,9,11,6,Mumbai,Residential House,Unfurnished,East,27012.987012987014
31100000,670,2,2,9,8,0,Mumbai,Multistorey Apartment,Unfurnished,East,46417.91044776119
8000000,356,1,2,9,20,0,Mumbai,Multistorey Apartment,Unfurnished,West,22471.91011235955
6900000,405,1,2,3,25,15,Mumbai,Multistorey Apartment,Unfurnished,East,17037.037037037036
6200000,480,1,2,2,14,34,Mumbai,Multistorey Apartment,Unfurnished,East,12916.666666666666
21500000,800,2,2,1,16,23,Mumbai,Multistorey Apartment,Semi-Furnished,East,26875.0
67500000,1369,3,4,1,16,0,Mumbai,Multistorey Apartment,Unfurnished,East,49306.062819576335
55000000,1032,3,3,9,18,55,Mumbai,Multistorey Apartment,Semi-Furnished,East,53294.573643410855
32500000,936,3,2,9,21,26,Mumbai,Multistorey Apartment,Unfurnished,South -West,34722.22222222222
35000000,1180,3,3,9,52,28,Mumbai,Multistorey Apartment,Unfurnished,East,29661.01694915254
6100000,435,1,2,1,15,34,Mumbai,Multistorey Apartment,Unfurnished,East,14022.988505747126
14500000,580,2,2,9,5,0,Mumbai,Multistorey Apartment,Unfurnished,East,25000.0
37500000,900,2,2,2,29,56,Mumbai,Multistorey Apartment,Semi-Furnished,West,41666.666666666664
20000000,790,2,2,1,20,0,Mumbai,Multistorey Apartment,Unfurnished,East,25316.45569620253
13000000,485,2,2,3,14,0,Mumbai,Multistorey Apartment,Semi-Furnished,East,26804.123711340206
37500000,1044,3,3,2,22,27,Mumbai,Multistorey Apartment,Unfurnished,West,35919.54022988506
42500000,885,2,2,1,18,0,Mumbai,Multistorey Apartment,Semi-Furnished,North - East,48022.5988700565
8100000,400,1,2,9,23,0,Mumbai,Multistorey Apartment,Unfurnished,East,20250.0
40000000,900,2,2,3,16,35,Mumbai,Multistorey Apartment,Semi-Furnished,Unknown,44444.444444444445
11500000,520,2,2,9,40,20,Mumbai,Multistorey Apartment,Unfurnished,East,22115.384615384617
16200000,645,2,2,9,7,11,Mumbai,Multistorey Apartment,Semi-Furnished,East,25116.279069767443
6150000,447,1,2,1,29,5,Mumbai,Multistorey Apartment,Semi-Furnished,North - East,13758.389261744966
16000000,569,2,2,1,40,0,Mumbai,Multistorey Apartment,Unfurnished,East,28119.5079086116
14200000,634,2,2,9,23,37,Mumbai,Multistorey Apartment,Unfurnished,East,22397.476340694007
82100000,1565,3,3,1,41,32,Mumbai,Multistorey Apartment,Unfurnished,West,52460.063897763575
50500000,1109,3,2,1,18,55,Mumbai,Multistorey Apartment,Semi-Furnished,North - East,45536.51938683499
3200000,750,2,2,1,8,5,Jaipur,Multistorey Apartment,Unfurnished,East,4266.666666666667
42500000,2000,3,3,9,1,0,Jaipur,Residential House,Furnished,East,21250.0
5600000,1230,4,3,2,2,0,Jaipur,Residential House,Unfurnished,East,4552.845528455285
49500000,1600,4,4,2,39,45,Mumbai,Multistorey Apartment,Unfurnished,West,30937.5
3500000,946,2,2,2,5,7,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,3699.788583509514
3000000,733,3,3,1,8,0,Jaipur,Multistorey Apartment,Unfurnished,Unknown,4092.769440654843
18800000,1300,3,3,1,17,14,Jaipur,Multistorey Apartment,Unknown,Unknown,14461.538461538461
6000000,1110,2,2,2,12,42,Jaipur,Multistorey Apartment,Furnished,Unknown,5405.405405405405
2000000,900,2,2,1,2,11,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,2222.222222222222
9,720,3,2,9,9,0,Chandigarh,Multistorey Apartment,Unfurnished,Unknown,0.0125
9,950,2,3,9,9,0,Chandigarh,Residential House,Semi-Furnished,Unknown,0.009473684210526316
9,500,6,3,9,9,0,Chandigarh,Villa,Semi-Furnished,Unknown,0.018
9,600,2,1,9,9,0,Chandigarh,Residential House,Semi-Furnished,Unknown,0.015
9,850,3,2,9,9,0,Chandigarh,Multistorey Apartment,Unfurnished,Unknown,0.010588235294117647
750000,450,1,1,1,3,0,Bhopal,Multistorey Apartment,Unfurnished,Unknown,1666.6666666666667
8500000,1600,3,2,1,2,0,Bhopal,Residential House,Semi-Furnished,Unknown,5312.5
3850000,1350,4,4,2,3,0,Bhopal,Residential House,Unfurnished,North,2851.8518518518517
3000000,850,2,2,2,6,6,Bhopal,Multistorey Apartment,Semi-Furnished,East,3529.4117647058824
2500000,700,2,2,2,4,0,Bhopal,Multistorey Apartment,Semi-Furnished,East,3571.4285714285716
2500000,670,2,2,2,6,9,Bhopal,Multistorey Apartment,Unfurnished,East,3731.3432835820895
1500000,600,2,1,1,1,0,Bhopal,Residential House,Unfurnished,Unknown,2500.0
1350000,600,1,1,1,3,0,Bhopal,Multistorey Apartment,Unfurnished,Unknown,2250.0
6400000,500,2,2,9,1,0,Bhopal,Residential House,Unfurnished,Unknown,12800.0
4000000,1600,2,2,1,2,0,Bhopal,Villa,Semi-Furnished,Unknown,2500.0
2800000,720,2,2,1,4,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,3888.8888888888887
3200000,850,3,2,3,6,14,Bhopal,Multistorey Apartment,Unfurnished,East,3764.705882352941
4000000,850,2,2,2,4,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,4705.882352941177
2500000,850,2,2,1,6,12,Bhopal,Multistorey Apartment,Unfurnished,East,2941.176470588235
3500000,900,3,2,1,7,6,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,3888.8888888888887
14000000,1200,4,2,9,4,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,11666.666666666666
14500000,535,2,2,9,50,28,Mumbai,Multistorey Apartment,Semi-Furnished,North - East,27102.803738317758
15000000,365,1,2,9,50,0,Mumbai,Multistorey Apartment,Semi-Furnished,North,41095.890410958906
85000000,2806,6,6,9,21,17,Mumbai,Multistorey Apartment,Furnished,East,30292.230933713472
46000000,500,1,2,1,15,10,Mumbai,Multistorey Apartment,Furnished,East,92000.0
21000000,700,2,2,1,8,8,Mumbai,Multistorey Apartment,Unfurnished,East,30000.0
21000000,450,1,1,9,3,0,Mumbai,Residential House,Semi-Furnished,West,46666.666666666664
55000000,1378,3,5,3,45,16,Mumbai,Multistorey Apartment,Furnished,East,39912.91727140784
47500000,1400,4,3,9,13,0,Mumbai,Multistorey Apartment,Furnished,East,33928.57142857143
11488000,437,1,2,9,18,0,Mumbai,Multistorey Apartment,Semi-Furnished,East,26288.3295194508
14500000,680,2,2,1,46,20,Mumbai,Multistorey Apartment,Unfurnished,East,21323.529411764706
34500000,1121,3,2,1,45,16,Mumbai,Multistorey Apartment,Semi-Furnished,South -West,30776.092774308654
21500000,617,2,2,9,23,12,Mumbai,Multistorey Apartment,Semi-Furnished,North - East,34846.029173419774
29000000,777,2,2,1,22,19,Mumbai,Multistorey Apartment,Semi-Furnished,East,37323.03732303732
41000000,1100,3,3,2,22,7,Mumbai,Multistorey Apartment,Semi-Furnished,North - East,37272.72727272727
44500000,1200,3,3,4,16,8,Mumbai,Multistorey Apartment,Furnished,East,37083.333333333336
2800000,385,1,1,2,12,11,Mumbai,Multistorey Apartment,Semi-Furnished,Unknown,7272.727272727273
14900000,580,2,2,9,21,17,Mumbai,Multistorey Apartment,Unfurnished,East,25689.655172413793
7500000,300,1,1,1,18,0,Mumbai,Multistorey Apartment,Unfurnished,East,25000.0
40000000,734,2,2,9,20,0,Mumbai,Multistorey Apartment,Unfurnished,East,54495.91280653951
47500000,1800,3,3,3,39,17,Mumbai,Multistorey Apartment,Unfurnished,East,26388.88888888889
33000000,950,2,2,9,50,33,Mumbai,Multistorey Apartment,Unfurnished,West,34736.84210526316
42997500,945,3,3,9,8,0,Mumbai,Multistorey Apartment,Unfurnished,North - East,45500.0
5500000,1421,2,2,9,10,7,Jaipur,Multistorey Apartment,Unfurnished,North - East,3870.5137227304713
5000000,1409,3,3,3,11,17,Jaipur,Multistorey Apartment,Unfurnished,North - East,3548.6160397444996
3500000,950,2,2,2,11,11,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,3684.2105263157896
12500000,172,7,3,3,2,0,Jaipur,Residential House,Semi-Furnished,East,72674.41860465116
3750000,1297,3,4,3,13,0,Jaipur,Multistorey Apartment,Furnished,North,2891.2875867386274
6800000,1400,3,3,2,3,0,Jaipur,Builder Floor Apartment,Semi-Furnished,Unknown,4857.142857142857
3200000,800,2,2,2,3,20,Jaipur,Multistorey Apartment,Unfurnished,Unknown,4000.0
2000000,950,2,2,1,2,0,Jaipur,Multistorey Apartment,Semi-Furnished,East,2105.2631578947367
5950000,1496,3,2,1,3,0,Jaipur,Builder Floor Apartment,Furnished,North - East,3977.2727272727275
4900000,750,2,2,1,7,0,Jaipur,Multistorey Apartment,Semi-Furnished,Unknown,6533.333333333333
3000000,718,2,1,1,1,0,Jaipur,Villa,Semi-Furnished,Unknown,4178.272980501392
9,235,4,3,9,9,0,Chandigarh,Residential House,Furnished,Unknown,0.03829787234042553
2400000,806,2,2,2,12,12,Jaipur,Multistorey Apartment,Semi-Furnished,East,2977.667493796526
3100000,1100,2,2,2,11,25,Jaipur,Multistorey Apartment,Unfurnished,North,2818.181818181818
9,950,2,2,9,9,0,Chandigarh,Builder Floor Apartment,Unfurnished,Unknown,0.009473684210526316
9,500,7,4,9,9,0,Chandigarh,Residential House,Furnished,Unknown,0.018
3700000,1200,3,2,3,6,0,Bhopal,Multistorey Apartment,Unfurnished,Unknown,3083.3333333333335
2000000,840,1,1,9,1,0,Bhopal,Residential House,Unfurnished,Unknown,2380.9523809523807
5500000,800,3,2,2,1,0,Bhopal,Residential House,Semi-Furnished,West,6875.0
2400000,950,2,2,1,4,0,Bhopal,Builder Floor Apartment,Furnished,Unknown,2526.315789473684
3400000,1000,3,2,2,4,0,Bhopal,Multistorey Apartment,Semi-Furnished,Unknown,3400.0
1600000,750,2,2,3,6,0,Bhopal,Multistorey Apartment,Unfurnished,East,2133.3333333333335
